id,หมวด,ประเภท,ประเภทย่อย,ชื่อสินค้า,จำนวนที่ต้องการใช้,หน่วยนับ,ราคาต่อหน่วย,คนที่ต้องการใช้(แผนก),จำนวนที่อนุมัติให้ใช้ได้ในปีงบนั้นๆ (โควต้า)
P230-001109,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,กล่องอเนกประสงค์ ชนิดพลาสติก แบบมีฝาล๊อค ขนาด 70.5 ลิตร สีขาว,0,อัน,309,กลุ่มงานบริหารทั่วไป,0
P230-001110,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ท่อน้ำ ชนิดเหล็ก ขนาด 2.5 นิ้ว สีดำ,0,ท่อ,"1,050.00",กลุ่มงานบริหารทั่วไป,0
P230-001111,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,น๊อต แบบเกลียวปล่อย ขนาด 7*1.5,0,กล่อง,20,กลุ่มงานบริหารทั่วไป,0
P230-001112,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ตะแกรงน้ำทิ้ง แบบสแตนเลส ขนาด 2 นิ้ว,2,อัน,11,กลุ่มงานบริหารทั่วไป,2
P230-001113,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ปูน สำหรับยาแนว สีขาว,5,ถุง,50,กลุ่มงานบริหารทั่วไป,5
P230-001114,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,หมึก Printer Laser FUJI-XEROX CT202877 สีดำ,30,กล่อง,980,กลุ่มงานบริหารทั่วไป,30
P230-001115,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,หมึก Printer Laser FUJI-XEROX CT203486 สีดำ,0,กล่อง,"1,350.00",กลุ่มงานบริหารทั่วไป,0
P230-001116,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,หมึก Printer Laser FUJI-XEROX CT203486 สีชมพู,0,กล่อง,"1,350.00",กลุ่มงานบริหารทั่วไป,0
P230-001117,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,หมึก Printer Laser FUJI-XEROX CT203486 สีเหลือง,0,กล่อง,"1,350.00",กลุ่มงานบริหารทั่วไป,0
P230-001118,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ราวจับ ชนิดสแตนเลส สำหรับจับกันลื่น,0,อัน,"1,159.00",กลุ่มงานบริหารทั่วไป,0
P230-001119,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,กล่องกระดาษชำระ ชนิดพลาสติก สำหรับห้องน้ำ,0,อัน,219,กลุ่มงานบริหารทั่วไป,0
P230-001120,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,หลอดไฟ ชนิด LED แบบไฟฉุกเฉินโซล่าเซล ขนาด 180 W,0,ชุด,180,กลุ่มงานบริหารทั่วไป,0
P230-001121,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,ไฟฉุกเฉิน ชนิด LED ขนาด 2*6 W,0,ชุด,"1,890.00",กลุ่มงานบริหารทั่วไป,0
P230-001122,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,หลอดไฟ ชนิด LED แบบโซล่าเซล ขนาดใหญ่ ขนาด 535 W,0,ชุด,400,กลุ่มงานบริหารทั่วไป,0
P230-001123,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,ปลั๊กไฟพ่วง พร้อมล้อเก็บสายไฟ แบบ 4 ช่อง ขนาด 3600 W,0,ชุด,"2,090.00",กลุ่มงานบริหารทั่วไป,0
P230-001124,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,สามทาง ชนิด PVC ขนาด 2 นิ้ว,0,อัน,70,กลุ่มงานบริหารทั่วไป,0
P230-001125,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,กระถาง พร้อมจานรอง สำหรับปลูกต้นไม้ ขนาด 9 นิ้ว,0,ชุด,220,กลุ่มงานบริหารทั่วไป,0
P230-001126,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,รางสายไฟ แบบ TD205,4,เส้น,85,กลุ่มงานบริหารทั่วไป,4
P230-001127,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ก้านกดน้ำ แบบ BT007,0,อัน,149,กลุ่มงานบริหารทั่วไป,0
P230-001128,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ก้านกดน้ำ แบบ BT008,2,อัน,109,กลุ่มงานบริหารทั่วไป,2
P230-001129,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,แผ่นเจียร,0,อัน,25,กลุ่มงานบริหารทั่วไป,0
P230-001130,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,Memory card ชนิด Micro SD ขนาด 32 Gb,4,อัน,199,กลุ่มงานบริหารทั่วไป,4
P230-001131,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ข้อต่อตรง ชนิด PVC แบบเกลียวใน ขนาด 1/2 นิ้ว,0,อัน,6,กลุ่มงานบริหารทั่วไป,0
P230-001132,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,สายเทป แบบร่อง ยาว 2 เมตร,10,เส้น,50,กลุ่มงานบริหารทั่วไป,10
